As of Date,Fund Name,Donor Name,Donor Country Code,Receipt Type,Receipt Quarter,Calendar Year,Receipt Currency,Receipt Amount,Contribution Type,Sub Account,Amount in USD,Sector/Theme
2013-12-31T00:00:00.000,International Finance Facility for Immunization / GFA,Italy,IT,Cash,APR-JUN,2013,EUR,25155000.00,Grant,,32251225.50,Health
2013-12-31T00:00:00.000,International Finance Facility for Immunization / GFA,Australia,AU,Cash,APR-JUN,2013,AUD,4875000.00,Grant,,5105831.25,Health
2013-12-31T00:00:00.000,International Finance Facility for Immunization / GFA,United Kingdom,GB,Cash,OCT-DEC,2013,GBP,2995652.40,Grant,,4786004.06,Health
2013-12-31T00:00:00.000,International Finance Facility for Immunization / GFA,France,FR,Cash,JAN-MAR,2013,EUR,29230500.00,Grant,,37410655.43,Health
2013-12-31T00:00:00.000,International Finance Facility for Immunization / GFA,South Africa,ZA,Cash,JAN-MAR,2013,USD,975000.00,Grant,,975000.00,Health
2013-12-31T00:00:00.000,International Finance Facility for Immunization / GFA,Sweden,SE,Cash,JAN-MAR,2013,SEK,17949750.00,Grant,,2752414.67,Health
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,United Kingdom,GB,Cash,OCT-DEC,2013,GBP,16000000.00,Grant,,25600000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,United Kingdom,GB,Cash,OCT-DEC,2012,GBP,10000000.00,Grant,,16203000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Kuwait,KW,Cash,JAN-MAR,2013,USD,5000000.00,Grant,,5000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Canada,CA,Cash,OCT-DEC,2012,CAD,15000000.00,Grant,,15228426.40,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,France,FR,Cash,OCT-DEC,2012,EUR,5000000.00,Grant,,6589500.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,France,FR,Cash,JUL-SEP,2013,EUR,5000000.00,Grant,,6573000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,United States,US,Cash,APR-JUN,2013,USD,10000000.00,Grant,,10000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Russian Federation,RU,Cash,JAN-MAR,2013,USD,4000000.00,Grant,,4000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,United Kingdom,GB,Cash,APR-JUN,2013,GBP,3000000.00,Grant,,4571400.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Saudi Arabia,SA,Cash,JAN-MAR,2013,USD,5000000.00,Grant,,5000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Kuwait,KW,Cash,APR-JUN,2013,USD,5000000.00,Grant,,5000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Japan,JP,Cash,APR-JUN,2013,USD,4000000.00,Grant,,4000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Saudi Arabia,SA,Cash,APR-JUN,2013,USD,5000000.00,Grant,,5000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Qatar,QA,Cash,APR-JUN,2013,USD,1999980.00,Grant,,1999980.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,United Kingdom,GB,Cash,APR-JUN,2013,GBP,3000000.00,Grant,,4637100.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Turkey,TR,Cash,APR-JUN,2013,USD,5000000.00,Grant,,5000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,United States,US,Cash,OCT-DEC,2013,USD,10000000.00,Grant,,10000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,Qatar,QA,Cash,JAN-MAR,2013,USD,3000000.00,Grant,,3000000.00,Other
2013-12-31T00:00:00.000,Middle East and North Africa Transition Fund,United Arab Emirates,AE,Cash,APR-JUN,2013,USD,1000000.00,Grant,,1000000.00,Other
2013-12-31T00:00:00.000,Nagoya Protocol Implementation Fund,Japan,JP,Cash,APR-JUN,2011,JPY,1000000000,Grant,,12241400.42,Environment/Climate Change
2013-12-31T00:00:00.000,Nagoya Protocol Implementation Fund,Switzerland,CH,Cash,JAN-MAR,2012,CHF,525000.00,Grant,,549795.79,Environment/Climate Change
2013-12-31T00:00:00.000,Nagoya Protocol Implementation Fund,United Kingdom,GB,Cash,APR-JUN,2012,USD,500000.00,Grant,,500000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Nagoya Protocol Implementation Fund,France,FR,Cash,APR-JUN,2012,EUR,1000000.00,Grant,,1249400.00,Environment/Climate Change
2013-12-31T00:00:00.000,Nagoya Protocol Implementation Fund,Norway,NO,Cash,OCT-DEC,2011,NOK,6000000.00,Grant,,1007979.84,Environment/Climate Change
2013-12-31T00:00:00.000,Nagoya Protocol Implementation Fund,Switzerland,CH,Cash,JAN-MAR,2013,CHF,475000.00,Grant,,502326.57,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Germany,DE,Cash,OCT-DEC,2011,EUR,100.00,Grant,ADPT,134.01,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Germany,DE,Cash,OCT-DEC,2011,EUR,19999900.00,Grant,ADPT,26801865.99,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Switzerland,CH,Cash,JAN-MAR,2005,CHF,300000.00,Grant,ADPT,251889.17,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Switzerland,CH,Cash,JAN-MAR,2005,CHF,300000.00,Grant,TECH,251889.17,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Netherlands,NL,Cash,JAN-MAR,2005,EUR,2400000.00,Grant,ADPT,3128880.01,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Sweden,SE,Cash,JAN-MAR,2005,SEK,3000000.00,Grant,TECH,430045.87,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Sweden,SE,Cash,JAN-MAR,2005,SEK,7000000.00,Grant,ADPT,1002506.27,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Norway,NO,Cash,JAN-MAR,2005,NOK,2500000.00,Grant,TECH,409634.61,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Germany,DE,Cash,APR-JUN,2005,EUR,1000000.00,Grant,ADPT,1263500.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Germany,DE,Cash,JUL-SEP,2009,EUR,1000000.00,Grant,ADPT,1441700.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Germany,DE,Cash,JUL-SEP,2009,EUR,1000000.00,Grant,ADPT,1441700.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Portugal,PT,Cash,OCT-DEC,2005,EUR,190000.00,Grant,ADPT,228455.99,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,United Kingdom,GB,Note,JUL-SEP,2005,GBP,10000000.00,Grant,ADPT,17544500.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Finland,FI,Cash,JUL-SEP,2009,EUR,500000.00,Grant,ADPT,708400.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Norway,NO,Cash,JUL-SEP,2007,NOK,15000000.00,Grant,ADPT,2573428.49,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Finland,FI,Cash,OCT-DEC,2006,USD,367592.15,Grant,ADPT,367592.15,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Sweden,SE,Cash,OCT-DEC,2007,SEK,15000000.00,Grant,ADPT,2305741.30,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Switzerland,CH,Cash,OCT-DEC,2006,CHF,900000.00,Grant,ADPT,737765.39,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Switzerland,CH,Cash,OCT-DEC,2006,CHF,400000.00,Grant,TECH,327895.73,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Finland,FI,Cash,OCT-DEC,2006,EUR,460000.00,Grant,ADPT,606050.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Italy,IT,Cash,JAN-MAR,2007,USD,5000000.00,Grant,TECH,5000000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Germany,DE,Cash,APR-JUN,2007,EUR,1000000.00,Grant,ADPT,1356000.00,Environment/Climate Change
2013-12-31T00:00:00.000,Special Climate Change Fund,Spain,ES,Cash,JAN-MAR,2007,EUR,1000000.00,Grant,ADPT,1299000.00,Environment/Climate Change
